CH1	-13.90	-57.92	81.44
CH2	16.78	-56.22	79.73
CH3	-29.23	-67.29	70.36
CH4	0.59	-69.85	73.77
CH5	29.56	-65.59	68.66
CH6	-14.75	-80.07	62.69
CH7	16.78	-77.52	61.84
CH8	-28.38	-85.19	48.21
CH9	0.59	-86.89	50.77
CH10	28.70	-83.48	45.65
CH11	-13.04	-92.00	37.99
CH12	15.07	-92.00	37.99
TEMPLATE Colin27(570mm)
