CH1	66.00	52.00	9.00
CH2	77.00	28.00	15.00
CH3	83.00	4.00	19.00
CH4	84.00	-20.00	20.00
CH5	54.00	66.00	17.00
CH6	69.00	41.00	25.00
CH7	78.00	17.00	32.00
CH8	81.00	-13.00	34.00
CH9	83.00	-37.00	34.00
CH10	55.00	55.00	35.00
CH11	68.00	30.00	42.00
CH12	76.00	4.00	47.00
CH13	79.00	-23.00	48.00
CH14	39.00	67.00	43.00
CH15	55.00	42.00	52.00
CH16	64.00	16.00	57.00
CH17	71.00	-14.00	61.00
CH18	72.00	-39.00	59.00
CH19	38.00	53.00	59.00
CH20	51.00	29.00	66.00
CH21	58.00	3.00	70.00
CH22	63.00	-23.00	72.00
